GeschaeftId,Geschaeftsjahr,Geschaeftsnummer,Geschaeftstitel,Geschaeftsart,gruppe,id_1,name_1,vorname_1,partei_1,wahlkreis_1,id_2,name_2,vorname_2,partei_2,wahlkreis_2
6376755e-1473-432c-b320-0ebd5cf918e8,2011,331,"Unbewilligte Demonstration vom 10.09.2011, polizeiliche Intervention",Erklärung,SVP,,,,,,,,,,
91b1a5d6-96c8-4820-89e3-dc9ceccbdc5b,2011,330,"Trägerverein Quartierverein Hirslanden, Beitrag 2012",Weisung,,,,,,,,,,,
ed3ff493-64fa-4f33-9dfb-049593d93e69,2011,329,"Immobilien-Bewirtschaftung, Sportanlage Buchlern, Quartier Altstetten, Erweiterung und Instandsetzung des Garderobengebäudes, Objektkredit",Weisung,,,,,,,,,,,
cb9528fa-1a22-4465-bf8e-7050a3a78595,2011,328,"Tiefbauamt, Baulinienrevision im Quartier Oerlikon, Kreis 11, Anpassung der Baulinien an die Richtplanung und die Parzellierung des öffentlichen Grundes, Festsetzung",Weisung,,,,,,,,,,,
c466737e-a733-4db2-ae43-a623a94f4147,2011,327,Zusatzkredite ll. Serie 2011,Weisung,,,,,,,,,,,
b36ce770-4810-426c-80b7-9ce5f2542ee2,2011,326,"Stadtentwicklung, Stiftung Greater Zurich Area Standortmarketing, Weiterführung des Beitrages für die Jahre 2012-2015",Weisung,,,,,,,,,,,
95952f9a-8738-472c-822a-868ed9d86091,2011,325,"Immobilien-Bewirtschaftung, Miete von Räumen der Liegenschaft Ausstellungsstrasse 88, 8005 Zürich, für das Sozialzentrum Ausstellungsstrasse",Weisung,,,,,,,,,,,
e20756e0-3e3e-4b67-aeac-a1ebed39aef1,2011,324,"Gemeinderat, Ersatzwahl, Heinz Schatt für Bruno Wohler",Ratsmitglied,,,,,,,,,,,
0ae0367d-aa72-4688-85af-ed73a69f23fc,2011,323,"Neue Platzgestaltung Sechseläuten-/Theaterplatz, Erneuerung umliegende Strassen, Objektkredit, Bewilligung gebundener Ausgaben",Weisung,,,,,,,,,,,
130305da-2f97-4f56-9b25-3261d89ee50e,2011,322,"Motion der AL-Fraktion betreffend Minergie-P-Bauten, finanzielle Förderung, Bericht und Antrag auf Auftragsverzicht",Weisung,,,,,,,,,,,
884fc1d1-fdfd-4ef0-8d7a-d1bb33e261da,2011,321,"Gemeinderat, Ersatzwahl, Karin Weyermann für Urs Rechsteiner",Ratsmitglied,,,,,,,,,,,
2fc2a467-a3ad-4402-9590-e172ecf65216,2011,320,"Stadtpolizei Zürich, Vorgaben und Grundlagen für das Abschleppen von Fahrzeugen",Schriftliche Anfrage,,da8ee4ca-fb7d-4082-b536-e939f9c74ed5,Scheck,Roland,SVP,,411c83b4-f920-4958-806c-e4bac490dbec,Hüssy,Kurt,SVP,
c7b2392d-4415-47a1-b09b-d9381b9498b7,2011,319,"Sportanlage Hönggerberg, Erarbeitung eines Leitbilds «Allmend Höngg» sowie Realisierung eines zusätzlichen Kunstrasenfeldes",Schriftliche Anfrage,,4a958e40-5a09-42d3-89a7-9795ddd6adbe,Trevisan,Guido,GLP,,6a6e0c52-3ae0-48d3-b7d3-a9412dad103b,Garcia,Isabel,GLP,
58611dcb-4de0-4b0d-a649-0ef15405b5b0,2011,318,"Informations- und Diskussionsforum der Stadtentwicklung Zürich, Auswertung und Nutzung der Ergebnisse",Schriftliche Anfrage,,7b332837-0fd1-4b5c-89ed-1a6dae43b783,Hänni-Etter,Cäcilia,FDP,,e69e0217-4f6e-4b80-a53a-fe2e19118be6,Baumer,Michael,FDP,
fee55b9c-cd41-4cc2-86f5-7ee14935f514,2011,317,"Umbau Badi Oberer Letten, Verzicht auf das Einrichten von gemischten Garderoben",Postulat,,1ff7e393-82cf-47a0-9b5a-08d9b6c731a9,Erfigen,Monika,SVP,,a313c51d-742e-45d4-ac36-3cab6f118ae5,Aubert,Marianne,SP,
34c59a13-ccfd-4fd5-9404-7f3e7006abc3,2011,316,"Erweiterung der Tempo-30-Zone auf Abschnitten der Alfred-Escher-Strasse, der Breitingerstrasse und der Sternenstrasse im Rahmen des privaten Gestaltungsplans «Hauptsitz Swiss Re»",Postulat,,fdc2ec44-f507-42b8-8b0a-d8b0082990c2,Knauss,Markus,Grüne,,280018f3-d364-48c4-96b1-4eedb813c590,Dubno,Samuel,GLP,
ff92504f-8147-4b91-9173-0002d670aed8,2011,315,Verzicht auf die Aufhebung der Fussgängerunterführung Gotthardstrasse / Alfred-Escher-Strasse,Postulat,,f68282d3-d683-48cf-ade1-c08da3dd76da,Schmid,Michael,FDP,,3fb34414-82b7-4ad1-9a15-0f501608c542,Kessler,Alain,FDP,
05cf1ef4-8bb6-48e5-8fe0-162547dedaf1,2011,314,"Sicherheitsfunksystem «Polycom», Beschaffungskosten der Handfunkgeräte und Funktionalität des Funksystems",Schriftliche Anfrage,,da8ee4ca-fb7d-4082-b536-e939f9c74ed5,Scheck,Roland,SVP,,5fa0300b-e844-4a35-bab7-845de1a7f685,Tuena,Mauro,SVP,
e66db7e0-b437-4275-83e1-2dfeb8d91836,2011,313,"Beschaffung von Arbeitsbekleidung für die Frontmitarbeitenden «Kontrolle Ruhender Verkehr», zusätzliche Folgekosten für die Infrastruktur",Schriftliche Anfrage,,da8ee4ca-fb7d-4082-b536-e939f9c74ed5,Scheck,Roland,SVP,,3897ae1a-3dd5-43b6-bd6c-98a61d3aae54,Liebi,Roger,SVP,
c734442a-7279-45f7-81e1-9d795c48b46e,2011,312,Bezahlbare Wohnungen für Zürich,Erklärung,SP,,,,,,,,,,
ce0d2b63-1ce9-4e10-b641-c9106843f067,2011,311,"Historischer Parkplatzkompromiss, Parkplatzproblematik",Erklärung,FDP,,,,,,,,,,
91f4d810-cecd-459a-85f2-a698833ddcf2,2011,310,Finanzplatz Zürich,Erklärung,SVP,,,,,,,,,,
d2d448fd-a5c1-4b08-9920-c1f5e307d7c3,2011,309,"Grün Stadt Zürich, Kauf des ETH-Lehrwaldes, Tausch von Waldparzellen zwischen Stadt und Kanton Zürich, Objektkredit",Weisung,,,,,,,,,,,
34024f1e-fd04-44db-9256-61f982d8bc8a,2011,308,"Finanzdepartement, Humanitäre Hilfe im Ausland 2011, Dürrekatastrophe in Ostafrika, Fr. 150'000.- an das Schweizerische Rote Kreuz, Nothilfe im Nordosten Kenias, Antrag auf sofortige materielle Behandlung",Weisung,,,,,,,,,,,
f144212d-bdfc-4480-a56c-d440bc1e2be3,2011,307,"Stadtentwicklung, Integrationsförderung, Unterstützung von durch private Trägerschaften realisierten Deutschkursen, Beiträge 2012 bis 2014",Weisung,,,,,,,,,,,
edff1d2c-68c0-4611-88a2-96b7fffa72e5,2011,306,"Entschädigungsverordnung des Gemeinderats (EntschVO GR), Teilrevision",Weisung,,,,,,,,,,,
08833acf-c091-4268-8be9-0f664eb74327,2011,305,"Geschäftsordnung des Gemeinderats (GeschO GR), Teilrevision",Weisung,,,,,,,,,,,
51d8b9f8-e306-4310-92c5-06a14a145673,2011,304,Realisierung einer direkten Buslinie Witikon-Stadtzentrum,Behördeninitiative,,,,,,,,,,,
e5a84a35-781b-431a-be4d-249c4847c9f2,2011,303,"Zentrum Witikon, Kriterien zur durchgeführten Auktion",Schriftliche Anfrage,,9cfed488-13c5-4b0d-9d7d-8ea59645203a,Rechsteiner,Urs,,,,,,,
16070d01-4119-414c-a8d2-6ebb81f2b21b,2011,302,"Wahl der Direktorin der Altersheime der Stadt Zürich, Anstellungsverfahren",Schriftliche Anfrage,FDP,,,,,,,,,,
415c752c-c1e9-4d73-b519-0bab8a99e53a,2011,301,"Bau des Emil Spillmann-Wegs, Realisierung im Jahr 2011",Schriftliche Anfrage,,af3b8608-2ac0-46ac-b05c-3e5da7845df6,Käppeli,Hans Jörg,SP,,,,,,
b6dd911f-b3a5-4618-acd8-8e59ddbebfc0,2011,300,"ZüriPlan, Erstellungskosten und mögliche Kooperation mit anderen Anbietern und Diensten",Schriftliche Anfrage,,b1afe292-7b18-4c25-8c95-fc6fcceed8da,Bourgeois,Marc,FDP,,67959f07-7ea8-42a8-916c-feb27fee0780,Hagger,Joachim,FDP,
68f06567-25e3-4fe1-b860-f478d4a24174,2011,299,Betrieb der städtischen Bibliothek für Gleichstellung,Schriftliche Anfrage,,7b332837-0fd1-4b5c-89ed-1a6dae43b783,Hänni-Etter,Cäcilia,FDP,,e32b5fd1-9a00-44d2-ae01-618d21ebf97f,Schmid,Urs,FDP,
ee020690-1c93-4fae-a07d-7994f127dd26,2011,298,Art und Umfang der Zusammenarbeit der Dienste der Stadtpolizei mit anderen Polizeikorps,Schriftliche Anfrage,,375918e4-7952-4f01-8edc-a0335e977266,Uttinger,Ursula,FDP,,b1afe292-7b18-4c25-8c95-fc6fcceed8da,Bourgeois,Marc,FDP,
834478bd-9c92-4891-a383-526f88443f6f,2011,297,"Bau des Hotels «Atlantis», Rahmenbedingungen für die Erteilung der Baubewilligung",Schriftliche Anfrage,,783d4e82-744b-4c4b-ab55-d25f226192d8,Wepf,Mirella,SP,,,,,,
b1b24be5-f54e-4466-84db-9f697ccf4484,2011,296,Einsetzung einer Begleitgruppe zur Evaluierung der Erfahrungen mit dem Betrieb des Strichplatzes,Postulat,,3c84712a-df95-48f7-b76e-d95540209bdb,Sangines,Alan David,SP,,2da4a679-6dde-4a4d-ae05-e2ad4a1a3cee,Heinrich,Uschi,SP,
966262bd-cbc9-414d-9ef5-b4d4b0a5ef7f,2011,295,Bericht über die Möglichkeiten für den Aus- und Neubau von Fluss- und Seebadeanstalten,Postulat,,9a64062b-516b-427b-81f8-e5506fb13e54,Glättli,Balthasar,Grüne,,28d69d35-f7ea-414f-b58a-eba868cfebb1,Hug,Christina,Grüne,
0cf95a22-1dd0-42a1-b8b9-620d77762699,2011,294,Regelung der Fringe Benefits für die Mitarbeitenden der Stadt Zürich im Personalrecht,Postulat,CVP,,,,,,,,,,
afa7e2c1-c212-4517-87c3-b8e68a48cbe3,2011,293,Erarbeitung einer verbindlichen Strategie für einen Atomausstieg bis zum Jahr 2034,Motion,GLP,,,,,,,,,,
2b6c05e7-b585-41a4-b66c-acccd1407e60,2011,292,"Änderung von Art. 2ter Abs. 3 Gemeindeordnung (GO), Ausstieg aus der Nutzung der Atomenergie bis zum Jahr 2034",Motion,GLP,,,,,,,,,,
8ee28155-08fb-4f2e-ae1b-0ae151b0e64f,2011,291,Öffnung des Pendelbusses «ETH Science City Link» für die Quartierbevölkerung,Schriftliche Anfrage,,a837c86b-b67a-4f45-ba29-c87fda16e402,Schönbächler,Marcel,CVP,,40f0e131-1e71-4279-8b84-826d9a12de52,Utz,Florian,SP,
7cccff78-462d-4f62-a515-3c5622d069e9,2011,290,Nutzen und Kosten der gedruckten Publikationen der Stadt Zürich,Schriftliche Anfrage,,2a9cab18-e280-4d88-aff3-ce72b017eab1,Regli,Daniel,SVP,,181409b4-49a1-4543-9ac7-9dc8ae516704,Sidler,Bruno,SVP,
267ab85a-7542-4ac1-a1f2-d1526bb5b933,2011,289,Neuerlass einer Taxiverordnung,Motion,,968d0e88-7760-4dbc-be49-16d518c41cff,Lauber,Tamara,FDP,,b1afe292-7b18-4c25-8c95-fc6fcceed8da,Bourgeois,Marc,FDP,
a393590e-89af-48af-90f4-20d56d035c66,2011,288,"Stiftung «Pro Offene Türen der Schweiz», Beiträge 2012 bis 2015 für das Selbsthilfezentrum Zürich",Weisung,,,,,,,,,,,
7ca7bb3f-417f-44db-b0dd-bfb33aa0bf50,2011,287,"Pro Senectute Kanton Zürich, Betriebsbeiträge 2012 bis 2015 für den Treuhanddienst und die Rentenverwaltung für ältere Menschen",Weisung,,,,,,,,,,,
58921456-8c0e-4d64-b079-e50517f4ca1c,2011,286,"Beiträge an das Diakonenhaus St. Stephanus Nidelbad-Rüschlikon und an die Krankenstation Schimmelstrasse, Aufhebung",Weisung,,,,,,,,,,,
1bc1e5b4-926f-4c68-85bc-a04721a74c11,2011,285,"Human Resources Management, Projekt «Optimaler Berufseinstieg für Lehrabgängerinnen und -abgänger», Bericht und Antrag auf definitive Einführung",Weisung,,,,,,,,,,,
9b7f9d22-5b59-4984-967d-bca56318d6cf,2011,284,"Tonhalle-Gesellschaft, Änderung des Subventionsvertrages",Weisung,,,,,,,,,,,
fdccaeaf-0fe3-42ab-be7c-65f6ab49313b,2011,283,"Theaterhaus Gessnerallee, Jahresbeitrag ab 2012ff.",Weisung,,,,,,,,,,,
0133d681-5b65-4920-ad34-9867fd184214,2011,282,"Verein Fabrikjazz Zürich, Jahresbeiträge 2012 bis 2015",Weisung,,,,,,,,,,,
8100e5c4-c135-46f7-8e23-fb91f2ce7a30,2011,281,"Theater Winkelwiese, Jahresbeiträge 2012 bis 2015",Weisung,,,,,,,,,,,
4b74b150-afb2-4ad9-a509-1baffbcc37db,2011,280,"Tanzhaus Zürich, Jahresbeiträge 2012 bis 2015",Weisung,,,,,,,,,,,
ab1aaea6-5f40-4b70-b4cf-a1ccce96f991,2011,279,"Theater Stok, Jahresbeiträge 2012 bis 2015",Weisung,,,,,,,,,,,
c2afa144-eac3-44b9-8bca-4e22029d864a,2011,278,"Zurich Film Festival, Beitrag 2012 bis 2014",Weisung,,,,,,,,,,,
74bd5a47-8080-40c8-bcbb-f6ffebbe568a,2011,277,"Zürcher Kammerorchester, Beitrag 2012ff.",Weisung,,,,,,,,,,,
e0ab03cd-60cc-4f9c-9dbe-119cace8c3a1,2011,276,"sogar theater, Jahresbeiträge 2012 bis 2015",Weisung,,,,,,,,,,,
3d4477b8-b7f4-4ca2-99e4-8811868121e9,2011,275,"Verein Tram-Museum Zürich, Jahresbeiträge 2012 bis 2015",Weisung,,,,,,,,,,,
ec0f07a1-552d-4741-b8a6-19fd30eff3be,2011,274,Bewilligung der Boulevardgastronomie an der Dufourstrasse sowie an vergleichbaren Lagen im bisherigen Umfang,Postulat,,b1afe292-7b18-4c25-8c95-fc6fcceed8da,Bourgeois,Marc,FDP,,1419b16c-d4f7-4bf1-9385-8b64d8842b8f,Simon,Claudia,FDP,
2d9cedc2-e734-4909-8c59-2c71a787f5a3,2011,273,"Privater Gestaltungsplan Belvoirpark, neue Weisung mit angepassten Bedingungen",Postulat,,b8b3c9f7-2f9b-4247-95f7-af7eb177940f,Kisker,Gabriele,Grüne,,fdc2ec44-f507-42b8-8b0a-d8b0082990c2,Knauss,Markus,Grüne,
9d1c1813-cdcc-45ce-901b-014106e4d978,2011,272,"Umbauprojekt Badi Oberer Letten, Sicherheitsrisiken im Zusammenhang mit dem Betrieb der Restaurant-Terrasse",Schriftliche Anfrage,,ee86db77-a1a9-4def-8b78-b5e4ecd27c9a,Scherr,Niklaus,AL,,,,,,
6ac8acfe-0944-43f9-a2e4-2b59b580892b,2011,271,"Baurecht Winkelwiese 10, Entlassung der Gartenanlage aus dem kommunalen Inventar der schützenswerten Gärten und Anlagen",Schriftliche Anfrage,,b8b3c9f7-2f9b-4247-95f7-af7eb177940f,Kisker,Gabriele,Grüne,,bf3cdcb5-e2dd-44e0-8cf3-f21d1ccb6e0e,Badran,Jacqueline,SP,
c5ac8ccc-c478-4ab0-95c6-0b5036328f7f,2011,270,"Erarbeitung eines Konzepts für den gemeinsamen Versand von Wahlprospekten bei den Gemeinde-, Kantons- und Nationalratswahlen",Postulat,,6f80de0e-2322-46c4-891b-3a2781b127c9,Landolt,Maleica,GLP,,b5818a06-59b1-49e6-9496-0d26953fbc9d,Hungerbühler,Markus,CVP,
45c3bfd6-e0f9-4483-8581-fa4937d3bf1b,2011,269,Aufhebung der Fachstelle «Kunst und Bau»,Postulat,,9cfed488-13c5-4b0d-9d7d-8ea59645203a,Rechsteiner,Urs,,,b5818a06-59b1-49e6-9496-0d26953fbc9d,Hungerbühler,Markus,CVP,
84578db2-ec20-4568-8d5c-be0131213c4f,2011,268,"Umzug von Geomatik und Vermessung an die Weberstrasse, Raumkonzept",Schriftliche Anfrage,,2a9cab18-e280-4d88-aff3-ce72b017eab1,Regli,Daniel,SVP,,9eb41597-6dc5-4f2c-b900-64bb308fb2bf,Schwendener,Thomas,SVP,
b9666dd4-ae68-4a06-9912-221137418967,2011,267,Städtische Praxis betreffend der Erstellung und Finanzierung der Plakatträger auf öffentlichem Grund,Schriftliche Anfrage,,76636b78-3a24-42a4-8329-9f0d999f8c1c,Pflüger,Severin,FDP,,411c83b4-f920-4958-806c-e4bac490dbec,Hüssy,Kurt,SVP,
381ef20f-b420-441d-9e7a-43fed33e9815,2011,266,Evaluierung und Betreibung von Drehsäulen zu Werbezwecken,Schriftliche Anfrage,,76636b78-3a24-42a4-8329-9f0d999f8c1c,Pflüger,Severin,FDP,,411c83b4-f920-4958-806c-e4bac490dbec,Hüssy,Kurt,SVP,
8b27c746-e76b-4de9-b9a9-08d2b1b323ed,2011,265,Automatisierung von Dienstleistungen für Parkplatzbenützer via Internet oder Mobiltelefon,Postulat,,67959f07-7ea8-42a8-916c-feb27fee0780,Hagger,Joachim,FDP,,bdcb01cf-2c99-442d-a5e6-07e4d18711cc,Jäger,Alexander,FDP,
e3c4a99e-2640-4722-a5fe-6e3ada005537,2011,264,Versuchsweise Einführung des Rechtsabbiegens für Velofahrende an ausgewählten Strassenkreuzungen,Postulat,,827792a3-491d-425d-955c-d5a9965252ae,Probst,Matthias,Grüne,,a837c86b-b67a-4f45-ba29-c87fda16e402,Schönbächler,Marcel,CVP,
d6b6a73a-1e43-4a1d-8cbd-2c7aa393cc18,2011,263,Abbruch der Geschäftsbeziehungen mit der Firma Rosatom,Postulat,,5cc207f7-2c5b-4b95-8662-19b0e425212c,Piller,Bernhard,Grüne,,,,,,
0d62caaa-6f85-494b-a0ff-aab29812fabd,2011,262,Erarbeitung eines Konzepts zur Wiederverwertung der Rohstoffe in der städtischen Kehrichtschlacke,Postulat,,7bb225f4-c1bf-4b7c-b542-aeba8facdf12,Käser,Philipp,GLP,,11344976-cbed-415f-88aa-79314bdb9925,Bernhard,Irene,GLP,
32d6acea-7f57-42d8-b1a8-5f097a049f09,2011,261,Auflösung des Baurechtsvertrags mit der FIFA im Sonnenberg,Postulat,,bf3cdcb5-e2dd-44e0-8cf3-f21d1ccb6e0e,Badran,Jacqueline,SP,,9a64062b-516b-427b-81f8-e5506fb13e54,Glättli,Balthasar,Grüne,
80e6003b-136a-42fe-b433-dc7e38524176,2011,260,"BZO Zürich, Schaffung von Hochhauszonen anstelle der Hochhausgebiete I bis III",Motion,GLP,,,,,,,,,,
06dd1717-758c-4e14-b07d-0ce3b68de546,2011,259,Rechnung 2010,Erklärung,AL,,,,,,,,,,
681c1a04-3e22-4d16-8fd3-1616034ce319,2011,258,Rechnung 2010,Erklärung,CVP,,,,,,,,,,
c50823a9-894a-4aec-bbfc-3d508732ecec,2011,257,Rechnung 2010,Erklärung,GLP,,,,,,,,,,
385ed84f-8a30-4caf-b9a9-4a5dc7b35476,2011,256,Rechnung 2010,Erklärung,Grüne,,,,,,,,,,
b101c2f9-8569-43db-b429-c6af0257a2dd,2011,255,Rechnung 2010,Erklärung,FDP,,,,,,,,,,
0b05dbab-b4cf-4587-b959-a06f143bd86d,2011,254,Rechnung 2010,Erklärung,SVP,,,,,,,,,,
64a4c9b5-9241-4092-b2af-ef8fc2002364,2011,253,Rechnung 2010,Erklärung,SP,,,,,,,,,,
4e7c02dd-e0c0-4b96-b65a-aa5ad983c176,2011,252,"Verein OJA, Offene Jugendarbeit Zürich, Beiträge 2012 bis 2015 für das Angebot «Job Shop / Info Shop»",Weisung,,,,,,,,,,,
f649e32d-285b-48b6-947b-a8d67302e888,2011,251,"Stiftung Berufslehrverbund Zürich BVZ, Beiträge 1. August 2011 bis 31. Juli 2014 für den Bereich «Eidgenössisches Berufsattest EBA und Fachperson Betriebsunterhalt EFZ»",Weisung,,,,,,,,,,,
e2baeb00-d96f-4517-83be-f3ba8de60aa6,2011,250,"Pestalozzi-Bibliothek Zürich (PBZ), Weiterführung des jährlichen Betriebsbeitrages für die Jahre 2012 bis 2014",Weisung,,,,,,,,,,,
22e3f867-588e-4bc0-b005-319c699a58d3,2011,249,"ewz, Sponsoring und Zusammenarbeit mit den ZSC Lions für die Saisons 2012/2013 bis 2014/2015, Rahmenkredit, Ausgabenbewilligung",Weisung,,,,,,,,,,,
2e8a2148-69a5-4490-b5c0-696363a9b3d9,2011,248,"ewz, Sponsoring und Zusammenarbeit mit Veranstaltenden, Kreditbewilligung",Weisung,,,,,,,,,,,
349c014f-17e6-4666-9e77-fe063292a347,2011,247,"Literaturhaus Museumsgesellschaft, Jahresbeiträge 2012 bis 2015",Weisung,,,,,,,,,,,
4a84b242-04d6-4b2b-aa94-bad8e18cf1a2,2011,246,"Camerata Zürich, Beitrag 2012 bis 2015",Weisung,,,,,,,,,,,
d66bdf52-e23d-43ad-b3b3-a3a5fecafb8f,2011,245,"Tanzförderung, Rahmenkredit",Weisung,,,,,,,,,,,
7717dda6-ea8b-46aa-b6da-1654a4a12974,2011,244,"Filmclub XENIX, Beitrag 2012 bis 2015",Weisung,,,,,,,,,,,
e03e5faf-d9a9-4687-a588-0fb546e2e88a,2011,243,"Dachflächen, Nutzung zur Gewinnung von Solarwärme",Postulat,Grüne,,,,,,,,,,
a6a075fb-f125-4f9e-9abe-38c128ea5e6b,2011,242,"Photovoltaik-Anlagen, Montage auf Lärmschutzwänden",Postulat,,5cc207f7-2c5b-4b95-8662-19b0e425212c,Piller,Bernhard,Grüne,,,,,,
9056a648-16cf-411b-b4ec-72c38f8908c0,2011,241,"Modell der gebundenen Tagesschule, Haltung des Stadtrats zu den Rahmenbedingungen und zur Chancengleichheit",Schriftliche Anfrage,,92a63be3-aaf2-4d18-b29a-1250622a758d,Gut,Christoph,SP,,4783f09b-57f9-4cc8-a7c0-813815aed759,Katumba,Andrew,SP,
fd37dd61-80d6-4f77-91f9-e59f12f92c48,2011,240,"Projekt der Familienheimgenossenschaft Zürich (FGZ) für ein «Zentrum Friesenberg», planerische Voraussetzungen zur Realisierung",Schriftliche Anfrage,,9945d2e7-734c-4363-b8b5-85beb85ee848,Nagel,Ueli,Grüne,,,,,,
f2bf39f2-af8c-4229-93b4-edfcc1e69e28,2011,239,Verkehrspolitische Zielsetzungen der Metropolitankonferenz Zürich,Schriftliche Anfrage,,fdc2ec44-f507-42b8-8b0a-d8b0082990c2,Knauss,Markus,Grüne,,76fbbc2b-275a-4f50-8832-2c5ad3fa3bc4,Brander,Simone,SP,
33262894-385a-4610-9263-da67e75f5eba,2011,238,"Erhöhung der Hürde für die berufliche Grundausbildung körperlich oder geistig behinderter Jugendlichen, Auswirkungen auf die Stadt Zürich",Schriftliche Anfrage,,6f80de0e-2322-46c4-891b-3a2781b127c9,Landolt,Maleica,GLP,,6a6e0c52-3ae0-48d3-b7d3-a9412dad103b,Garcia,Isabel,GLP,
f15b8506-b8df-49d7-b967-16fba37995d6,2011,237,"Umsetzung des Historischen Parkplatzkompromisses, Ersatz der oberirdischen Parkplätze durch gleichwertige Parkplätze bezüglich des generierten Umsatzes",Postulat,,bd983e30-7d78-4fec-91fb-5bab8e4c647d,Bartholdi,Roger,SVP,,da8ee4ca-fb7d-4082-b536-e939f9c74ed5,Scheck,Roland,SVP,
e7b514ef-632f-4428-b9e8-b352d7c7c055,2011,236,Ermöglichung einer Supervision für die Mitarbeiterinnen von Flora Dora,Postulat,,5f656d48-b9d8-4204-88ec-53969f95ffa7,Recher,Alecs,AL,,66f0a29b-0ebb-47b8-8810-426ea3570c89,Rutherfoord,Catherine,AL,
9ed12a33-9538-428b-8914-0fb76cad30ba,2011,235,Einsatz von Fahrrädern mit GPS-Sendern zur Erhöhung der Aufklärungsquote bei Fahrraddiebstählen,Postulat,,2212cc79-5498-40af-b3a2-397d54bb5b5c,Luchsinger,Martin,GLP,,7bb225f4-c1bf-4b7c-b542-aeba8facdf12,Käser,Philipp,GLP,
aeffd54d-b9d4-4a22-ae86-e5e4e5d52063,2011,234,Realisierung der mit der Baugenossenschaft ABZ ausgehandelten Wohnbauprojekte sowie Verzicht auf die Abgabe der Baulandparzelle im Glattpark an den Meistbietenden,Postulat,,ee8204f4-9290-49ca-99ae-d18a22a0a513,Angst,Walter,AL,,,,,,
4dc6b55e-6bbc-49c0-98a1-2d3e24862647,2011,233,Elektronischer Versand der Publikationen an die Rats- und Kommissionsmitglieder,Postulat,,6a6e0c52-3ae0-48d3-b7d3-a9412dad103b,Garcia,Isabel,GLP,,3ee7c397-8798-4d14-8fd9-93f95b6d6182,Ledergerber,Zora,GLP,
e2d141dc-d4f3-4ea0-acba-1b01fb12f029,2011,232,Bericht über die negativen Auswirkungen von Spielbankenbetrieben und die möglichen Massnahmen zur Problembekämpfung,Postulat,,dad38e55-68cc-445b-9648-de33fc11cd65,Rabelbauer,Claudia,EVP,,f15f6a61-bca6-4d3e-8109-c9e96950b433,Anderegg,Peter,EVP,
4f3019f8-36c6-4f94-847b-32fcfd4764f1,2011,231,"Zürcher Sängerknaben, Beiträge 2012 bis 2015",Weisung,,,,,,,,,,,
5466d90f-8487-4381-b16b-4bc2d2625fcb,2011,230,"Verein Theater Stadelhofen, Jahresbeiträge 2012 bis 2015",Weisung,,,,,,,,,,,
9341a39e-d945-4a12-8474-60fc839b8a06,2011,229,"Forum Alte Musik Zürich, Beitrag 2012 bis 2015",Weisung,,,,,,,,,,,
f641c63b-f9ad-49cd-9d86-93013bfe8403,2011,228,"Schweizerisches Institut für Kinder- und Jugendmedien, Jahresbeiträge 2012 bis 2015",Weisung,,,,,,,,,,,
52276653-a65b-4b86-a0f0-910e242c94ef,2011,227,"Stiftung Mühlerama, Jahresbeiträge 2012 bis 2015",Weisung,,,,,,,,,,,
7bf9c884-c1fc-4ea1-ac82-ab15e842772a,2011,226,"Jazz Verein Moods, Jahresbeiträge 2012 bis 2015",Weisung,,,,,,,,,,,
8500308e-0688-460e-831e-d42c0a657c12,2011,225,Strategie für den Einbau von Trottoirrändern bei Sanierungen und Neubauten von Strassen,Schriftliche Anfrage,,827792a3-491d-425d-955c-d5a9965252ae,Probst,Matthias,Grüne,,,,,,
ee9d67b0-18ea-4b26-823a-b600dfcae919,2011,224,Bereitstellung genügender Personalressourcen für die integrative Förderung in der schulergänzenden Tagesbetreuung,Postulat,,f86e6439-c52d-48e6-84de-dca3fdc8bcea,Wüthrich,Katrin,SP,,f3f3131e-edc9-4db3-a4d3-fc4f93f2c529,Straub,Esther,SP,
6c049508-e6b0-4673-9f24-f92302e6e540,2011,223,Neuregelung der Schulzeiten an der Volksschule,Motion,FDP,,,,,,,,,,
5daf3718-b207-42b1-bf3b-35de8b0586a1,2011,222,"Schaffung von zusätzlichem Platz für Fussgängerinnen und Fussgänger, Velofahrende und für Begegnungszonen rund um die städtischen Bahnhöfe auf die Eröffnung der Durchmesserlinie",Motion,GLP,,,,,,,,,,
fe6ae2f7-24c1-464d-80c8-f9e0620481ea,2011,221,Städtische Strategie zur Förderung des Fuss- und Veloverkehrs,Schriftliche Anfrage,,76fbbc2b-275a-4f50-8832-2c5ad3fa3bc4,Brander,Simone,SP,,ceb880c2-db62-491a-9f62-883bb8e72a81,Kälin-Werth,Simon,Grüne,
ffc85c07-2db0-48bc-9280-954c077fb693,2011,220,Kontrolle der Sport-Ruderboote durch die Stadtpolizei auf dem Zürichsee,Schriftliche Anfrage,,375918e4-7952-4f01-8edc-a0335e977266,Uttinger,Ursula,FDP,,,,,,
0fe0522f-9d2b-49f2-bf81-06405390841d,2011,219,"Strassenparkplätze in der Innenstadt, Preiserhöhung für eine lenkungswirksame und effiziente Nutzung",Motion,,9680d20e-8dbb-4ec9-ae19-9a3280adde71,von Planta,Gian,GLP,,fdc2ec44-f507-42b8-8b0a-d8b0082990c2,Knauss,Markus,Grüne,
